TransactionNo,Items,DateTime,Daypart,DayType
5945,Bread,4/2/2017 12:42,Afternoon,Weekend
5946,Coffee,4/2/2017 12:44,Afternoon,Weekend
5946,Brownie,4/2/2017 12:44,Afternoon,Weekend
5946,Cake,4/2/2017 12:44,Afternoon,Weekend
5947,Cake,4/2/2017 12:49,Afternoon,Weekend
5947,Cookies,4/2/2017 12:49,Afternoon,Weekend
5947,Tea,4/2/2017 12:49,Afternoon,Weekend
5947,Smoothies,4/2/2017 12:49,Afternoon,Weekend
5947,Coffee,4/2/2017 12:49,Afternoon,Weekend
5948,Tea,4/2/2017 12:51,Afternoon,Weekend
5948,Coffee,4/2/2017 12:51,Afternoon,Weekend
5948,Truffles,4/2/2017 12:51,Afternoon,Weekend
5949,Bread,4/2/2017 12:52,Afternoon,Weekend
5949,Brownie,4/2/2017 12:52,Afternoon,Weekend
5950,Coffee,4/2/2017 12:55,Afternoon,Weekend
5950,Spanish Brunch,4/2/2017 12:55,Afternoon,Weekend
5951,Scandinavian,4/2/2017 13:05,Afternoon,Weekend
5952,Cookies,4/2/2017 13:08,Afternoon,Weekend
5953,Coffee,4/2/2017 13:10,Afternoon,Weekend
5953,Mineral water,4/2/2017 13:10,Afternoon,Weekend
5953,Bread,4/2/2017 13:10,Afternoon,Weekend
5954,Spanish Brunch,4/2/2017 13:20,Afternoon,Weekend
5954,Juice,4/2/2017 13:20,Afternoon,Weekend
5954,Coffee,4/2/2017 13:20,Afternoon,Weekend
5954,Coffee,4/2/2017 13:20,Afternoon,Weekend
5954,Toast,4/2/2017 13:20,Afternoon,Weekend
5955,Scone,4/2/2017 13:21,Afternoon,Weekend
5956,Tea,4/2/2017 13:38,Afternoon,Weekend
5956,Sandwich,4/2/2017 13:38,Afternoon,Weekend
5957,Brownie,4/2/2017 13:40,Afternoon,Weekend
5957,Coffee,4/2/2017 13:40,Afternoon,Weekend
5957,Coffee,4/2/2017 13:40,Afternoon,Weekend
5958,Sandwich,4/2/2017 13:42,Afternoon,Weekend
5958,Sandwich,4/2/2017 13:42,Afternoon,Weekend
5958,Bread,4/2/2017 13:42,Afternoon,Weekend
5958,Coffee,4/2/2017 13:42,Afternoon,Weekend
5959,Bread,4/2/2017 14:00,Afternoon,Weekend
5959,Bread,4/2/2017 14:00,Afternoon,Weekend
5960,Coffee,4/2/2017 14:18,Afternoon,Weekend
5960,Coffee,4/2/2017 14:18,Afternoon,Weekend
5960,Chicken Stew,4/2/2017 14:18,Afternoon,Weekend
5960,Soup,4/2/2017 14:18,Afternoon,Weekend
5960,Sandwich,4/2/2017 14:18,Afternoon,Weekend
5961,Sandwich,4/2/2017 14:19,Afternoon,Weekend
5961,Sandwich,4/2/2017 14:19,Afternoon,Weekend
5961,Salad,4/2/2017 14:19,Afternoon,Weekend
5961,Coffee,4/2/2017 14:19,Afternoon,Weekend
5961,Coffee,4/2/2017 14:19,Afternoon,Weekend
5961,Cake,4/2/2017 14:19,Afternoon,Weekend
5962,Cake,4/2/2017 14:37,Afternoon,Weekend
5963,Coffee,4/2/2017 14:40,Afternoon,Weekend
5964,Cake,4/2/2017 14:46,Afternoon,Weekend
5964,Scone,4/2/2017 14:46,Afternoon,Weekend
5965,Scone,4/2/2017 14:50,Afternoon,Weekend
5965,Coffee,4/2/2017 14:50,Afternoon,Weekend
5965,Coffee,4/2/2017 14:50,Afternoon,Weekend
5965,Coffee,4/2/2017 14:50,Afternoon,Weekend
5965,Cake,4/2/2017 14:50,Afternoon,Weekend
5966,Cake,4/2/2017 14:52,Afternoon,Weekend
5966,Brownie,4/2/2017 14:52,Afternoon,Weekend
5967,Salad,4/2/2017 14:54,Afternoon,Weekend
5967,Sandwich,4/2/2017 14:54,Afternoon,Weekend
5967,Tea,4/2/2017 14:54,Afternoon,Weekend
5967,Tea,4/2/2017 14:54,Afternoon,Weekend
5967,Scone,4/2/2017 14:54,Afternoon,Weekend
5967,Cookies,4/2/2017 14:54,Afternoon,Weekend
5968,Chicken Stew,4/2/2017 14:56,Afternoon,Weekend
5968,Truffles,4/2/2017 14:56,Afternoon,Weekend
5968,Juice,4/2/2017 14:56,Afternoon,Weekend
5969,Coffee,4/2/2017 14:58,Afternoon,Weekend
5969,Alfajores,4/2/2017 14:58,Afternoon,Weekend
5969,Spanish Brunch,4/2/2017 14:58,Afternoon,Weekend
5970,Coffee,4/2/2017 15:15,Afternoon,Weekend
5971,Hot chocolate,4/2/2017 15:16,Afternoon,Weekend
5971,Coffee,4/2/2017 15:16,Afternoon,Weekend
5971,Cake,4/2/2017 15:16,Afternoon,Weekend
5972,Coffee,4/2/2017 15:22,Afternoon,Weekend
5972,Cake,4/2/2017 15:22,Afternoon,Weekend
5973,Cake,4/2/2017 15:30,Afternoon,Weekend
5973,Cake,4/2/2017 15:30,Afternoon,Weekend
5973,Coffee,4/2/2017 15:30,Afternoon,Weekend
5973,Hot chocolate,4/2/2017 15:30,Afternoon,Weekend
5974,Sandwich,4/2/2017 15:31,Afternoon,Weekend
5975,Cookies,4/2/2017 15:32,Afternoon,Weekend
5976,Brownie,4/2/2017 15:50,Afternoon,Weekend
5976,Coffee,4/2/2017 15:50,Afternoon,Weekend
5977,Bread,4/2/2017 15:52,Afternoon,Weekend
5978,Cake,4/2/2017 15:53,Afternoon,Weekend
5978,Cake,4/2/2017 15:53,Afternoon,Weekend
5978,Coffee,4/2/2017 15:53,Afternoon,Weekend
5979,Coffee,4/2/2017 15:59,Afternoon,Weekend
5979,Salad,4/2/2017 15:59,Afternoon,Weekend
5980,Coffee,4/2/2017 16:15,Afternoon,Weekend
5980,Cake,4/2/2017 16:15,Afternoon,Weekend
5980,Cake,4/2/2017 16:15,Afternoon,Weekend
5981,Cake,4/2/2017 16:16,Afternoon,Weekend
5981,Salad,4/2/2017 16:16,Afternoon,Weekend
5981,Valentine's card,4/2/2017 16:16,Afternoon,Weekend
5982,Scandinavian,4/2/2017 16:18,Afternoon,Weekend
5983,Bread,4/2/2017 16:19,Afternoon,Weekend
5983,Coffee,4/2/2017 16:19,Afternoon,Weekend
5984,Brownie,4/2/2017 16:33,Afternoon,Weekend
5985,Tea,4/2/2017 16:39,Afternoon,Weekend
5985,Tea,4/2/2017 16:39,Afternoon,Weekend
5985,Soup,4/2/2017 16:39,Afternoon,Weekend
5985,Juice,4/2/2017 16:39,Afternoon,Weekend
5985,Cake,4/2/2017 16:39,Afternoon,Weekend
5985,Bread,4/2/2017 16:39,Afternoon,Weekend
5986,Bread,4/2/2017 16:40,Afternoon,Weekend
5986,Bread,4/2/2017 16:40,Afternoon,Weekend
5986,Cake,4/2/2017 16:40,Afternoon,Weekend
5986,Bread,4/2/2017 16:40,Afternoon,Weekend
5986,Soup,4/2/2017 16:40,Afternoon,Weekend
5986,Soup,4/2/2017 16:40,Afternoon,Weekend
5987,Bread,4/2/2017 16:54,Afternoon,Weekend
5988,Coffee,4/2/2017 17:03,Evening,Weekend
5988,Coffee,4/2/2017 17:03,Evening,Weekend
5988,Coffee,4/2/2017 17:03,Evening,Weekend
5988,Cake,4/2/2017 17:03,Evening,Weekend
5988,Bread,4/2/2017 17:03,Evening,Weekend
5988,Alfajores,4/2/2017 17:03,Evening,Weekend
5989,Truffles,4/2/2017 18:13,Evening,Weekend
5989,Coffee,4/2/2017 18:13,Evening,Weekend
5989,Tshirt,4/2/2017 18:13,Evening,Weekend
5990,Coffee,4/2/2017 18:21,Evening,Weekend
5991,Hot chocolate,4/2/2017 18:22,Evening,Weekend
5992,Coffee,4/2/2017 18:28,Evening,Weekend
5993,Juice,4/2/2017 18:31,Evening,Weekend
5994,Juice,4/2/2017 18:34,Evening,Weekend
5994,Truffles,4/2/2017 18:34,Evening,Weekend
5994,Mineral water,4/2/2017 18:34,Evening,Weekend
5995,Tshirt,4/2/2017 18:38,Evening,Weekend
5996,Tshirt,4/2/2017 18:39,Evening,Weekend
5997,Tea,4/2/2017 18:44,Evening,Weekend
5997,Tea,4/2/2017 18:44,Evening,Weekend
5997,Hot chocolate,4/2/2017 18:44,Evening,Weekend
5998,Tshirt,4/2/2017 18:45,Evening,Weekend
5999,Bread,4/2/2017 18:53,Evening,Weekend
5999,Hot chocolate,4/2/2017 18:53,Evening,Weekend
5999,Tshirt,4/2/2017 18:53,Evening,Weekend
6000,Vegan Feast,4/2/2017 18:58,Evening,Weekend
6000,Tea,4/2/2017 18:58,Evening,Weekend
6001,Postcard,4/2/2017 19:01,Evening,Weekend
6001,Coffee,4/2/2017 19:01,Evening,Weekend
6002,Tshirt,4/2/2017 19:04,Evening,Weekend
6002,Coke,4/2/2017 19:04,Evening,Weekend
6003,Coke,4/2/2017 19:05,Evening,Weekend
6004,Tshirt,4/2/2017 19:09,Evening,Weekend
6005,Coke,4/2/2017 19:11,Evening,Weekend
6006,Truffles,4/2/2017 19:12,Evening,Weekend
6007,Tshirt,4/2/2017 19:14,Evening,Weekend
6008,Tshirt,4/2/2017 19:14,Evening,Weekend
6009,Tea,4/2/2017 19:16,Evening,Weekend
6010,Coke,4/2/2017 19:17,Evening,Weekend
6011,Tshirt,4/2/2017 19:18,Evening,Weekend
6011,Fudge,4/2/2017 19:18,Evening,Weekend
6012,Hot chocolate,4/2/2017 19:25,Evening,Weekend
6012,Coffee,4/2/2017 19:25,Evening,Weekend
6013,Tshirt,4/2/2017 19:26,Evening,Weekend
6014,Valentine's card,4/2/2017 19:27,Evening,Weekend
6014,Tshirt,4/2/2017 19:27,Evening,Weekend
6015,Tshirt,4/2/2017 19:41,Evening,Weekend
6016,Tshirt,4/2/2017 19:42,Evening,Weekend
6016,Postcard,4/2/2017 19:42,Evening,Weekend
6017,Tshirt,4/2/2017 19:46,Evening,Weekend
6018,Valentine's card,4/2/2017 19:56,Evening,Weekend
6018,Tshirt,4/2/2017 19:56,Evening,Weekend
6018,Postcard,4/2/2017 19:56,Evening,Weekend
6019,Valentine's card,4/2/2017 19:57,Evening,Weekend
6020,Valentine's card,4/2/2017 19:59,Evening,Weekend
6021,Postcard,4/2/2017 20:08,Evening,Weekend
6022,Nomad bag,4/2/2017 20:12,Evening,Weekend
6022,Postcard,4/2/2017 20:12,Evening,Weekend
6022,Tshirt,4/2/2017 20:12,Evening,Weekend
6023,Tshirt,4/2/2017 20:13,Evening,Weekend
6023,Postcard,4/2/2017 20:13,Evening,Weekend
6024,Tshirt,4/2/2017 20:14,Evening,Weekend
6024,Postcard,4/2/2017 20:14,Evening,Weekend
6025,Postcard,4/2/2017 20:15,Evening,Weekend
6026,Postcard,4/2/2017 20:15,Evening,Weekend
6027,Tshirt,4/2/2017 20:39,Evening,Weekend
6028,Tshirt,4/2/2017 20:46,Evening,Weekend
6028,Postcard,4/2/2017 20:46,Evening,Weekend
6029,Coffee,5/2/2017 9:20,Morning,Weekend
6029,Coffee,5/2/2017 9:20,Morning,Weekend
6029,Pastry,5/2/2017 9:20,Morning,Weekend
6029,Pastry,5/2/2017 9:20,Morning,Weekend
6029,Farm House,5/2/2017 9:20,Morning,Weekend
6030,Tea,5/2/2017 9:31,Morning,Weekend
6030,Coffee,5/2/2017 9:31,Morning,Weekend
6030,Coffee,5/2/2017 9:31,Morning,Weekend
6030,Pastry,5/2/2017 9:31,Morning,Weekend
6030,Scone,5/2/2017 9:31,Morning,Weekend
6031,Coffee,5/2/2017 9:32,Morning,Weekend
6031,Medialuna,5/2/2017 9:32,Morning,Weekend
6032,Coffee,5/2/2017 9:33,Morning,Weekend
6032,Bread,5/2/2017 9:33,Morning,Weekend
6033,Hot chocolate,5/2/2017 9:55,Morning,Weekend
6034,Bread,5/2/2017 10:10,Morning,Weekend
6035,Tea,5/2/2017 10:20,Morning,Weekend
6035,Tea,5/2/2017 10:20,Morning,Weekend
6035,Pastry,5/2/2017 10:20,Morning,Weekend
6035,Pastry,5/2/2017 10:20,Morning,Weekend
6036,Bread,5/2/2017 10:28,Morning,Weekend
6036,Bread,5/2/2017 10:28,Morning,Weekend
6037,Coffee,5/2/2017 10:29,Morning,Weekend
6037,Coffee,5/2/2017 10:29,Morning,Weekend
6037,Tea,5/2/2017 10:29,Morning,Weekend
6038,Coffee,5/2/2017 10:31,Morning,Weekend
6038,Coffee,5/2/2017 10:31,Morning,Weekend
6038,Hot chocolate,5/2/2017 10:31,Morning,Weekend
6038,Hot chocolate,5/2/2017 10:31,Morning,Weekend
6038,Medialuna,5/2/2017 10:31,Morning,Weekend
6038,Scone,5/2/2017 10:31,Morning,Weekend
6038,Alfajores,5/2/2017 10:31,Morning,Weekend
6038,Spanish Brunch,5/2/2017 10:31,Morning,Weekend
6039,Bread,5/2/2017 10:35,Morning,Weekend
6040,Coffee,5/2/2017 10:49,Morning,Weekend
6040,Coffee,5/2/2017 10:49,Morning,Weekend
6040,Alfajores,5/2/2017 10:49,Morning,Weekend
6040,Cookies,5/2/2017 10:49,Morning,Weekend
6041,Sandwich,5/2/2017 11:06,Morning,Weekend
6041,Sandwich,5/2/2017 11:06,Morning,Weekend
6041,Coffee,5/2/2017 11:06,Morning,Weekend
6041,Scone,5/2/2017 11:06,Morning,Weekend
6042,Scone,5/2/2017 11:28,Morning,Weekend
6042,Coffee,5/2/2017 11:28,Morning,Weekend
6042,Coffee,5/2/2017 11:28,Morning,Weekend
6042,Coffee,5/2/2017 11:28,Morning,Weekend
6043,Coffee,5/2/2017 11:33,Morning,Weekend
6043,Hot chocolate,5/2/2017 11:33,Morning,Weekend
6043,Farm House,5/2/2017 11:33,Morning,Weekend
6044,Bread,5/2/2017 11:51,Morning,Weekend
6044,Coffee,5/2/2017 11:51,Morning,Weekend
6044,Coffee,5/2/2017 11:51,Morning,Weekend
6045,Hot chocolate,5/2/2017 11:58,Morning,Weekend
6045,Hot chocolate,5/2/2017 11:58,Morning,Weekend
6045,Coffee,5/2/2017 11:58,Morning,Weekend
6045,Coffee,5/2/2017 11:58,Morning,Weekend
6045,Coffee,5/2/2017 11:58,Morning,Weekend
6045,Cookies,5/2/2017 11:58,Morning,Weekend
6045,Cookies,5/2/2017 11:58,Morning,Weekend
6045,Brownie,5/2/2017 11:58,Morning,Weekend
6045,Pastry,5/2/2017 11:58,Morning,Weekend
6045,Baguette,5/2/2017 11:58,Morning,Weekend
6046,Coffee,5/2/2017 11:58,Morning,Weekend
6046,Cake,5/2/2017 11:58,Morning,Weekend
6047,Coffee,5/2/2017 12:00,Afternoon,Weekend
6048,Coffee,5/2/2017 12:04,Afternoon,Weekend
6048,Coffee,5/2/2017 12:04,Afternoon,Weekend
6048,Coffee,5/2/2017 12:04,Afternoon,Weekend
6048,Tea,5/2/2017 12:04,Afternoon,Weekend
6048,Medialuna,5/2/2017 12:04,Afternoon,Weekend
6048,Medialuna,5/2/2017 12:04,Afternoon,Weekend
6048,Cookies,5/2/2017 12:04,Afternoon,Weekend
6048,Cookies,5/2/2017 12:04,Afternoon,Weekend
6049,Bread,5/2/2017 12:07,Afternoon,Weekend
6049,Fudge,5/2/2017 12:07,Afternoon,Weekend
6049,Alfajores,5/2/2017 12:07,Afternoon,Weekend
6050,Coffee,5/2/2017 12:09,Afternoon,Weekend
6050,Tea,5/2/2017 12:09,Afternoon,Weekend
6050,Sandwich,5/2/2017 12:09,Afternoon,Weekend
6051,Spanish Brunch,5/2/2017 12:10,Afternoon,Weekend
6051,Bread,5/2/2017 12:10,Afternoon,Weekend
6052,Cake,5/2/2017 12:22,Afternoon,Weekend
6052,Alfajores,5/2/2017 12:22,Afternoon,Weekend
6053,Bread,5/2/2017 12:31,Afternoon,Weekend
6054,Coffee,5/2/2017 12:32,Afternoon,Weekend
6054,Coffee,5/2/2017 12:32,Afternoon,Weekend
6054,Bread,5/2/2017 12:32,Afternoon,Weekend
6054,Pastry,5/2/2017 12:32,Afternoon,Weekend
6055,Salad,5/2/2017 12:35,Afternoon,Weekend
6055,Coffee,5/2/2017 12:35,Afternoon,Weekend
6055,Coffee,5/2/2017 12:35,Afternoon,Weekend
6056,Coffee,5/2/2017 12:58,Afternoon,Weekend
6056,Coffee,5/2/2017 12:58,Afternoon,Weekend
6056,Coffee,5/2/2017 12:58,Afternoon,Weekend
6056,Bread,5/2/2017 12:58,Afternoon,Weekend
6056,Cookies,5/2/2017 12:58,Afternoon,Weekend
6056,Alfajores,5/2/2017 12:58,Afternoon,Weekend
6056,Sandwich,5/2/2017 12:58,Afternoon,Weekend
6056,Sandwich,5/2/2017 12:58,Afternoon,Weekend
6057,Coffee,5/2/2017 13:03,Afternoon,Weekend
6057,Coffee,5/2/2017 13:03,Afternoon,Weekend
6057,Pastry,5/2/2017 13:03,Afternoon,Weekend
6057,Bread,5/2/2017 13:03,Afternoon,Weekend
6058,Coffee,5/2/2017 13:08,Afternoon,Weekend
6058,Pastry,5/2/2017 13:08,Afternoon,Weekend
6059,Sandwich,5/2/2017 13:17,Afternoon,Weekend
6059,Coffee,5/2/2017 13:17,Afternoon,Weekend
6059,Coke,5/2/2017 13:17,Afternoon,Weekend
6061,Bread,5/2/2017 13:29,Afternoon,Weekend
6061,Scone,5/2/2017 13:29,Afternoon,Weekend
6061,Alfajores,5/2/2017 13:29,Afternoon,Weekend
6062,Brownie,5/2/2017 13:30,Afternoon,Weekend
6062,Bread,5/2/2017 13:30,Afternoon,Weekend
6062,Scandinavian,5/2/2017 13:30,Afternoon,Weekend
6063,Coffee,5/2/2017 13:54,Afternoon,Weekend
6063,Cake,5/2/2017 13:54,Afternoon,Weekend
6063,Bread,5/2/2017 13:54,Afternoon,Weekend
6064,Cake,5/2/2017 13:56,Afternoon,Weekend
6064,Pastry,5/2/2017 13:56,Afternoon,Weekend
6064,Bread,5/2/2017 13:56,Afternoon,Weekend
6065,Cookies,5/2/2017 14:05,Afternoon,Weekend
6065,Cake,5/2/2017 14:05,Afternoon,Weekend
6066,Hot chocolate,5/2/2017 14:07,Afternoon,Weekend
6066,Tea,5/2/2017 14:07,Afternoon,Weekend
6066,Alfajores,5/2/2017 14:07,Afternoon,Weekend
6067,Bread,5/2/2017 14:19,Afternoon,Weekend
6067,Coffee,5/2/2017 14:19,Afternoon,Weekend
6067,Coffee,5/2/2017 14:19,Afternoon,Weekend
6067,Cookies,5/2/2017 14:19,Afternoon,Weekend
6067,Cake,5/2/2017 14:19,Afternoon,Weekend
6068,Scandinavian,5/2/2017 14:25,Afternoon,Weekend
6070,Coffee,5/2/2017 14:32,Afternoon,Weekend
6070,Coffee,5/2/2017 14:32,Afternoon,Weekend
6070,Cake,5/2/2017 14:32,Afternoon,Weekend
6070,Alfajores,5/2/2017 14:32,Afternoon,Weekend
6071,Coffee,5/2/2017 14:36,Afternoon,Weekend
6071,Chicken Stew,5/2/2017 14:36,Afternoon,Weekend
6071,Sandwich,5/2/2017 14:36,Afternoon,Weekend
6071,Fudge,5/2/2017 14:36,Afternoon,Weekend
6072,Coffee,5/2/2017 14:42,Afternoon,Weekend
6072,Sandwich,5/2/2017 14:42,Afternoon,Weekend
6072,Fudge,5/2/2017 14:42,Afternoon,Weekend
6073,Baguette,5/2/2017 14:50,Afternoon,Weekend
6073,Coffee,5/2/2017 14:50,Afternoon,Weekend
6073,Tea,5/2/2017 14:50,Afternoon,Weekend
6073,Cake,5/2/2017 14:50,Afternoon,Weekend
6074,Coffee,5/2/2017 14:57,Afternoon,Weekend
6074,Tea,5/2/2017 14:57,Afternoon,Weekend
6075,Tea,5/2/2017 15:03,Afternoon,Weekend
6075,Bread,5/2/2017 15:03,Afternoon,Weekend
6076,Bread,5/2/2017 15:18,Afternoon,Weekend
6077,Coffee,5/2/2017 15:21,Afternoon,Weekend
6078,Tea,5/2/2017 15:44,Afternoon,Weekend
6078,Coffee,5/2/2017 15:44,Afternoon,Weekend
6078,Sandwich,5/2/2017 15:44,Afternoon,Weekend
6078,Sandwich,5/2/2017 15:44,Afternoon,Weekend
6078,Bread,5/2/2017 15:44,Afternoon,Weekend
6079,Bread,5/2/2017 15:46,Afternoon,Weekend
6080,Spanish Brunch,5/2/2017 15:54,Afternoon,Weekend
6080,Chicken Stew,5/2/2017 15:54,Afternoon,Weekend
6080,Coffee,5/2/2017 15:54,Afternoon,Weekend
6081,Coffee,5/2/2017 15:54,Afternoon,Weekend
6081,Coffee,5/2/2017 15:54,Afternoon,Weekend
6081,Coffee,5/2/2017 15:54,Afternoon,Weekend
6081,Cookies,5/2/2017 15:54,Afternoon,Weekend
6081,Cake,5/2/2017 15:54,Afternoon,Weekend
6082,Hot chocolate,5/2/2017 15:56,Afternoon,Weekend
6082,Hot chocolate,5/2/2017 15:56,Afternoon,Weekend
6082,Bread,5/2/2017 15:56,Afternoon,Weekend
6082,Coffee,5/2/2017 15:56,Afternoon,Weekend
6084,Coffee,6/2/2017 8:29,Morning,Weekday
6084,Coffee,6/2/2017 8:29,Morning,Weekday
6084,Coffee,6/2/2017 8:29,Morning,Weekday
6085,Bread,6/2/2017 8:30,Morning,Weekday
6085,Bread,6/2/2017 8:30,Morning,Weekday
6086,Tea,6/2/2017 8:58,Morning,Weekday
6086,Medialuna,6/2/2017 8:58,Morning,Weekday
6087,Coffee,6/2/2017 9:03,Morning,Weekday
6088,Bread,6/2/2017 9:09,Morning,Weekday
6088,Bread,6/2/2017 9:09,Morning,Weekday
6089,Bread,6/2/2017 9:11,Morning,Weekday
6089,Coffee,6/2/2017 9:11,Morning,Weekday
6090,Coffee,6/2/2017 9:33,Morning,Weekday
6091,Tea,6/2/2017 9:34,Morning,Weekday
6092,Bread,6/2/2017 9:39,Morning,Weekday
6093,Coffee,6/2/2017 9:53,Morning,Weekday
6093,Pastry,6/2/2017 9:53,Morning,Weekday
6094,Coffee,6/2/2017 9:54,Morning,Weekday
6095,Baguette,6/2/2017 10:10,Morning,Weekday
6095,Bread,6/2/2017 10:10,Morning,Weekday
6095,Pastry,6/2/2017 10:10,Morning,Weekday
6096,Pastry,6/2/2017 10:11,Morning,Weekday
6096,Pastry,6/2/2017 10:11,Morning,Weekday
6097,Cookies,6/2/2017 10:18,Morning,Weekday
6097,Coffee,6/2/2017 10:18,Morning,Weekday
6098,Coffee,6/2/2017 10:19,Morning,Weekday
6098,Sandwich,6/2/2017 10:19,Morning,Weekday
6099,Jam,6/2/2017 10:40,Morning,Weekday
6099,Bread,6/2/2017 10:40,Morning,Weekday
6099,Pastry,6/2/2017 10:40,Morning,Weekday
6100,Coffee,6/2/2017 10:41,Morning,Weekday
6101,Coffee,6/2/2017 10:49,Morning,Weekday
6102,Coffee,6/2/2017 10:50,Morning,Weekday
6102,Medialuna,6/2/2017 10:50,Morning,Weekday
6103,Cookies,6/2/2017 10:56,Morning,Weekday
6103,Bread,6/2/2017 10:56,Morning,Weekday
6103,Farm House,6/2/2017 10:56,Morning,Weekday
6104,Bread,6/2/2017 11:35,Morning,Weekday
6104,Cake,6/2/2017 11:35,Morning,Weekday
6105,Coffee,6/2/2017 11:44,Morning,Weekday
6107,Bread,6/2/2017 11:52,Morning,Weekday
6108,Coffee,6/2/2017 11:53,Morning,Weekday
6108,Pastry,6/2/2017 11:53,Morning,Weekday
6109,Coffee,6/2/2017 11:57,Morning,Weekday
6110,Coffee,6/2/2017 12:00,Afternoon,Weekday
6110,Coffee,6/2/2017 12:00,Afternoon,Weekday
6110,Toast,6/2/2017 12:00,Afternoon,Weekday
6111,Bread,6/2/2017 12:03,Afternoon,Weekday
6112,Coffee,6/2/2017 12:15,Afternoon,Weekday
6113,Hot chocolate,6/2/2017 12:31,Afternoon,Weekday
6113,Coffee,6/2/2017 12:31,Afternoon,Weekday
6113,Toast,6/2/2017 12:31,Afternoon,Weekday
6114,Bread,6/2/2017 12:31,Afternoon,Weekday
6115,Coffee,6/2/2017 12:34,Afternoon,Weekday
6115,Tea,6/2/2017 12:34,Afternoon,Weekday
6115,Cake,6/2/2017 12:34,Afternoon,Weekday
6115,Scone,6/2/2017 12:34,Afternoon,Weekday
6116,Pastry,6/2/2017 12:46,Afternoon,Weekday
6117,Bread,6/2/2017 12:48,Afternoon,Weekday
6117,Bread,6/2/2017 12:48,Afternoon,Weekday
6117,Sandwich,6/2/2017 12:48,Afternoon,Weekday
6118,Baguette,6/2/2017 13:03,Afternoon,Weekday
6119,Bread,6/2/2017 13:04,Afternoon,Weekday
6120,Bread,6/2/2017 13:26,Afternoon,Weekday
6121,Sandwich,6/2/2017 13:28,Afternoon,Weekday
6122,Coffee,6/2/2017 13:29,Afternoon,Weekday
6123,Soup,6/2/2017 13:31,Afternoon,Weekday
6123,Coffee,6/2/2017 13:31,Afternoon,Weekday
6124,Coffee,6/2/2017 13:49,Afternoon,Weekday
6125,Truffles,6/2/2017 14:01,Afternoon,Weekday
6125,Scone,6/2/2017 14:01,Afternoon,Weekday
6126,Coffee,6/2/2017 14:05,Afternoon,Weekday
6126,Mineral water,6/2/2017 14:05,Afternoon,Weekday
6126,Sandwich,6/2/2017 14:05,Afternoon,Weekday
6126,Spanish Brunch,6/2/2017 14:05,Afternoon,Weekday
6126,Alfajores,6/2/2017 14:05,Afternoon,Weekday
6126,Truffles,6/2/2017 14:05,Afternoon,Weekday
6126,Tea,6/2/2017 14:05,Afternoon,Weekday
6127,Bread,6/2/2017 14:07,Afternoon,Weekday
6127,Coffee,6/2/2017 14:07,Afternoon,Weekday
6129,Bread,6/2/2017 14:09,Afternoon,Weekday
6129,Fudge,6/2/2017 14:09,Afternoon,Weekday
6129,Fudge,6/2/2017 14:09,Afternoon,Weekday
6130,Fudge,6/2/2017 14:25,Afternoon,Weekday
6131,Truffles,6/2/2017 14:52,Afternoon,Weekday
6132,Cake,6/2/2017 14:54,Afternoon,Weekday
6133,Coffee,6/2/2017 14:58,Afternoon,Weekday
6133,Cake,6/2/2017 14:58,Afternoon,Weekday
6133,Juice,6/2/2017 14:58,Afternoon,Weekday
6134,Truffles,6/2/2017 15:12,Afternoon,Weekday
6134,Coffee,6/2/2017 15:12,Afternoon,Weekday
6134,Sandwich,6/2/2017 15:12,Afternoon,Weekday
6134,Spanish Brunch,6/2/2017 15:12,Afternoon,Weekday
6134,Brownie,6/2/2017 15:12,Afternoon,Weekday
6135,Medialuna,6/2/2017 15:15,Afternoon,Weekday
6135,Tea,6/2/2017 15:15,Afternoon,Weekday
6135,Brownie,6/2/2017 15:15,Afternoon,Weekday
6135,Tea,6/2/2017 15:15,Afternoon,Weekday
6135,Soup,6/2/2017 15:15,Afternoon,Weekday
6135,Soup,6/2/2017 15:15,Afternoon,Weekday
6136,Coffee,6/2/2017 15:15,Afternoon,Weekday
6136,Cake,6/2/2017 15:15,Afternoon,Weekday
6136,Chicken Stew,6/2/2017 15:15,Afternoon,Weekday
6137,Tea,6/2/2017 15:34,Afternoon,Weekday
6137,Cake,6/2/2017 15:34,Afternoon,Weekday
6138,Bread,6/2/2017 15:34,Afternoon,Weekday
6139,Cookies,6/2/2017 15:42,Afternoon,Weekday
6139,Tea,6/2/2017 15:42,Afternoon,Weekday
6139,Tea,6/2/2017 15:42,Afternoon,Weekday
6140,Coffee,6/2/2017 15:45,Afternoon,Weekday
6140,Juice,6/2/2017 15:45,Afternoon,Weekday
6140,Alfajores,6/2/2017 15:45,Afternoon,Weekday
6141,Bread,6/2/2017 15:45,Afternoon,Weekday
6142,Brownie,6/2/2017 15:46,Afternoon,Weekday
6142,Coffee,6/2/2017 15:46,Afternoon,Weekday
6142,Coffee,6/2/2017 15:46,Afternoon,Weekday
6142,Juice,6/2/2017 15:46,Afternoon,Weekday
6142,Farm House,6/2/2017 15:46,Afternoon,Weekday
6143,Juice,6/2/2017 15:48,Afternoon,Weekday
6143,Cookies,6/2/2017 15:48,Afternoon,Weekday
6143,Brownie,6/2/2017 15:48,Afternoon,Weekday
6143,Tea,6/2/2017 15:48,Afternoon,Weekday
6144,Coffee,6/2/2017 15:50,Afternoon,Weekday
